As At Month,Visa Type,Occupation,EOI Status,Points,Count EOIs
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,LODGED,70,<20
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,LODGED,75,22
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,LODGED,80,22
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,LODGED,85,<20
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,LODGED,90,<20
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,LODGED,95,<20
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,LODGED,100,<20
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,INVITED,75,<20
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,INVITED,90,<20
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,INVITED,105,<20
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,HOLD,55,<20
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,HOLD,65,<20
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,HOLD,70,<20
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,HOLD,75,<20
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,HOLD,80,<20
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,HOLD,85,<20
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,HOLD,90,<20
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,HOLD,95,<20
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,CLOSED,40,<20
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,CLOSED,50,<20
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,CLOSED,55,<20
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,CLOSED,60,35
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,CLOSED,65,84
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,CLOSED,70,97
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,CLOSED,75,121
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,CLOSED,80,142
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,CLOSED,85,118
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,CLOSED,90,144
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,CLOSED,95,46
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,CLOSED,100,<20
02/2024,189PTS Points-Tested Stream,233111 Chemical Engineer,CLOSED,105,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,SUBMITTED,50,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,SUBMITTED,55,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,SUBMITTED,60,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,SUBMITTED,65,42
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,SUBMITTED,70,55
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,SUBMITTED,75,44
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,SUBMITTED,80,29
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,SUBMITTED,85,38
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,SUBMITTED,90,23
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,SUBMITTED,95,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,SUBMITTED,100,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,LODGED,60,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,LODGED,65,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,LODGED,70,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,LODGED,80,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,LODGED,85,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,LODGED,90,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,LODGED,95,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,HOLD,65,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,CLOSED,50,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,CLOSED,55,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,CLOSED,60,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,CLOSED,65,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,CLOSED,70,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,CLOSED,75,23
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,CLOSED,80,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,CLOSED,85,28
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,CLOSED,90,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,CLOSED,95,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,CLOSED,100,<20
02/2024,189PTS Points-Tested Stream,233112 Materials Engineer,CLOSED,105,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,SUBMITTED,10,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,SUBMITTED,25,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,SUBMITTED,35,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,SUBMITTED,40,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,SUBMITTED,45,21
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,SUBMITTED,50,58
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,SUBMITTED,55,264
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,SUBMITTED,60,480
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,SUBMITTED,65,1537
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,SUBMITTED,70,1600
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,SUBMITTED,75,1604
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,SUBMITTED,80,1193
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,SUBMITTED,85,816
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,SUBMITTED,90,333
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,SUBMITTED,95,122
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,SUBMITTED,100,31
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,SUBMITTED,105,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,SUBMITTED,110,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,SUBMITTED,115,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,LODGED,50,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,LODGED,55,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,LODGED,60,23
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,LODGED,65,93
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,LODGED,70,116
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,LODGED,75,142
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,LODGED,80,127
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,LODGED,85,79
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,LODGED,90,25
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,LODGED,95,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,LODGED,100,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,INVITED,65,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,INVITED,70,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,INVITED,75,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,INVITED,80,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,INVITED,85,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,INVITED,95,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,HOLD,45,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,HOLD,55,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,HOLD,60,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,HOLD,65,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,HOLD,70,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,HOLD,75,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,HOLD,80,27
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,HOLD,85,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,HOLD,90,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,HOLD,95,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,HOLD,100,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,CLOSED,40,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,CLOSED,45,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,CLOSED,50,25
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,CLOSED,55,82
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,CLOSED,60,152
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,CLOSED,65,544
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,CLOSED,70,611
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,CLOSED,75,694
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,CLOSED,80,620
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,CLOSED,85,656
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,CLOSED,90,600
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,CLOSED,95,247
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,CLOSED,100,39
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,CLOSED,105,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,CLOSED,110,<20
02/2024,189PTS Points-Tested Stream,233211 Civil Engineer,CLOSED,125,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,SUBMITTED,45,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,SUBMITTED,50,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,SUBMITTED,55,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,SUBMITTED,60,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,SUBMITTED,65,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,SUBMITTED,70,22
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,SUBMITTED,75,26
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,SUBMITTED,80,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,SUBMITTED,85,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,SUBMITTED,90,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,SUBMITTED,95,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,LODGED,60,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,LODGED,65,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,LODGED,70,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,LODGED,75,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,LODGED,80,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,LODGED,85,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,LODGED,95,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,HOLD,60,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,HOLD,65,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,CLOSED,55,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,CLOSED,60,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,CLOSED,65,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,CLOSED,70,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,CLOSED,75,20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,CLOSED,80,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,CLOSED,85,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,CLOSED,90,<20
02/2024,189PTS Points-Tested Stream,233212 Geotechnical Engineer,CLOSED,95,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,SUBMITTED,45,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,SUBMITTED,50,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,SUBMITTED,55,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,SUBMITTED,60,35
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,SUBMITTED,65,115
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,SUBMITTED,70,175
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,SUBMITTED,75,167
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,SUBMITTED,80,179
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,SUBMITTED,85,141
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,SUBMITTED,90,85
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,SUBMITTED,95,26
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,SUBMITTED,100,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,LODGED,60,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,LODGED,65,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,LODGED,70,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,LODGED,75,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,LODGED,80,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,LODGED,85,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,LODGED,90,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,LODGED,95,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,INVITED,70,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,INVITED,75,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,INVITED,85,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,INVITED,90,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,HOLD,55,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,HOLD,65,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,HOLD,70,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,HOLD,75,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,HOLD,80,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,HOLD,85,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,HOLD,90,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,HOLD,95,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,HOLD,100,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,CLOSED,45,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,CLOSED,50,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,CLOSED,55,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,CLOSED,60,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,CLOSED,65,50
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,CLOSED,70,63
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,CLOSED,75,88
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,CLOSED,80,91
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,CLOSED,85,118
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,CLOSED,90,173
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,CLOSED,95,89
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,CLOSED,100,<20
02/2024,189PTS Points-Tested Stream,233213 Quantity Surveyor,CLOSED,105,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,SUBMITTED,40,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,SUBMITTED,50,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,SUBMITTED,55,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,SUBMITTED,60,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,SUBMITTED,65,75
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,SUBMITTED,70,64
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,SUBMITTED,75,83
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,SUBMITTED,80,56
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,SUBMITTED,85,44
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,SUBMITTED,90,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,SUBMITTED,95,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,SUBMITTED,100,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,LODGED,55,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,LODGED,60,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,LODGED,65,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,LODGED,70,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,LODGED,75,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,LODGED,80,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,LODGED,85,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,LODGED,90,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,LODGED,95,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,INVITED,85,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,INVITED,90,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,HOLD,80,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,HOLD,85,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,CLOSED,40,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,CLOSED,50,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,CLOSED,55,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,CLOSED,60,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,CLOSED,65,32
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,CLOSED,70,34
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,CLOSED,75,44
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,CLOSED,80,45
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,CLOSED,85,56
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,CLOSED,90,33
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,CLOSED,95,<20
02/2024,189PTS Points-Tested Stream,233214 Structural Engineer,CLOSED,100,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,SUBMITTED,45,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,SUBMITTED,55,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,SUBMITTED,60,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,SUBMITTED,65,21
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,SUBMITTED,70,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,SUBMITTED,75,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,SUBMITTED,80,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,SUBMITTED,85,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,SUBMITTED,90,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,SUBMITTED,95,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,SUBMITTED,105,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,LODGED,70,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,LODGED,75,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,LODGED,80,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,LODGED,90,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,HOLD,70,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,HOLD,80,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,CLOSED,50,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,CLOSED,55,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,CLOSED,60,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,CLOSED,65,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,CLOSED,70,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,CLOSED,75,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,CLOSED,80,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,CLOSED,85,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,CLOSED,90,<20
02/2024,189PTS Points-Tested Stream,233215 Transport Engineer,CLOSED,95,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,SUBMITTED,35,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,SUBMITTED,40,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,SUBMITTED,45,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,SUBMITTED,50,49
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,SUBMITTED,55,146
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,SUBMITTED,60,285
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,SUBMITTED,65,901
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,SUBMITTED,70,861
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,SUBMITTED,75,742
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,SUBMITTED,80,547
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,SUBMITTED,85,368
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,SUBMITTED,90,176
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,SUBMITTED,95,67
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,SUBMITTED,100,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,SUBMITTED,110,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,SUBMITTED,120,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,LODGED,50,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,LODGED,55,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,LODGED,60,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,LODGED,65,56
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,LODGED,70,62
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,LODGED,75,59
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,LODGED,80,51
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,LODGED,85,37
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,LODGED,90,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,LODGED,95,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,INVITED,70,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,INVITED,75,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,INVITED,80,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,INVITED,85,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,INVITED,90,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,INVITED,100,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,HOLD,55,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,HOLD,60,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,HOLD,65,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,HOLD,70,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,HOLD,75,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,HOLD,80,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,HOLD,85,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,HOLD,90,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,HOLD,95,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,CLOSED,30,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,CLOSED,40,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,CLOSED,45,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,CLOSED,50,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,CLOSED,55,64
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,CLOSED,60,105
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,CLOSED,65,316
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,CLOSED,70,338
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,CLOSED,75,392
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,CLOSED,80,296
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,CLOSED,85,331
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,CLOSED,90,334
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,CLOSED,95,163
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,CLOSED,100,28
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,CLOSED,105,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,CLOSED,110,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,CLOSED,120,<20
02/2024,189PTS Points-Tested Stream,233311 Electrical Engineer,CLOSED,125,<20
02/2024,189PTS Points-Tested Stream,233411 Electronics Engineer,SUBMITTED,45,<20
02/2024,189PTS Points-Tested Stream,233411 Electronics Engineer,SUBMITTED,50,39
02/2024,189PTS Points-Tested Stream,233411 Electronics Engineer,SUBMITTED,55,108
02/2024,189PTS Points-Tested Stream,233411 Electronics Engineer,SUBMITTED,60,220
02/2024,189PTS Points-Tested Stream,233411 Electronics Engineer,SUBMITTED,65,629
02/2024,189PTS Points-Tested Stream,233411 Electronics Engineer,SUBMITTED,70,570
02/2024,189PTS Points-Tested Stream,233411 Electronics Engineer,SUBMITTED,75,549
02/2024,189PTS Points-Tested Stream,233411 Electronics Engineer,SUBMITTED,80,392
02/2024,189PTS Points-Tested Stream,233411 Electronics Engineer,SUBMITTED,85,266
02/2024,189PTS Points-Tested Stream,233411 Electronics Engineer,SUBMITTED,90,122
02/2024,189PTS Points-Tested Stream,233411 Electronics Engineer,SUBMITTED,95,38
